index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
0,PaulEhx,26,26,1.00,62,London Royal Ravens,229,loser,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
1,Nastie,28,25,1.12,47,London Royal Ravens,229,loser,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
2,Asim,22,24,0.92,82,London Royal Ravens,229,loser,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
3,Skrapz,25,25,1.00,68,London Royal Ravens,229,loser,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
4,Cellium,24,21,1.13,74,Atlanta FaZe,250,winner,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
5,Simp,24,29,0.83,68,Atlanta FaZe,250,winner,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
6,aBeZy,29,22,1.32,82,Atlanta FaZe,250,winner,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
7,SlasheR,23,29,0.79,110,Atlanta FaZe,250,winner,LRRAFW2M3, Hotel,Hardpoint,11:06,London Royal Ravens,,,,,
0,PaulEhx,7,7,1.00,,London Royal Ravens,5,loser,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,0,1,2,1,
1,Nastie,10,7,1.43,,London Royal Ravens,5,loser,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,5,0,0,0,
2,Asim,7,8,0.88,,London Royal Ravens,5,loser,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,2,2,0,0,
3,Skrapz,7,8,0.88,,London Royal Ravens,5,loser,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,1,0,0,0,
4,Cellium,8,8,1.00,,Atlanta FaZe,6,winner,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,2,1,0,0,
5,Simp,8,9,0.89,,Atlanta FaZe,6,winner,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,0,1,4,0,
6,aBeZy,9,7,1.29,,Atlanta FaZe,6,winner,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,1,4,0,0,
7,SlasheR,5,7,0.71,,Atlanta FaZe,6,winner,LRRAFW2M3, El Asilo,SearchandDestroy,13:15,London Royal Ravens,0,2,0,0,
0,PaulEhx,21,24,0.88,,London Royal Ravens,2,loser,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,9
1,Nastie,30,23,1.30,,London Royal Ravens,2,loser,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,5
2,Asim,17,23,0.74,,London Royal Ravens,2,loser,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,3
3,Skrapz,17,21,0.81,,London Royal Ravens,2,loser,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,7
4,Cellium,20,19,1.05,,Atlanta FaZe,3,winner,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,6
5,Simp,21,25,0.84,,Atlanta FaZe,3,winner,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,5
6,aBeZy,21,26,0.81,,Atlanta FaZe,3,winner,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,4
7,SlasheR,29,15,1.93,,Atlanta FaZe,3,winner,LRRAFW2M3, Hotel,Control,14:14,London Royal Ravens,,,,,4
0,Scrappy,31,18,1.72,51,Toronto Ultra,250,winner,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
1,Insight,18,18,1.00,82,Toronto Ultra,250,winner,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
2,Hicksy,18,18,1.00,116,Toronto Ultra,250,winner,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
3,CleanX,27,18,1.50,57,Toronto Ultra,250,winner,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
4,Ghosty,15,22,0.68,24,OpTic Texas,124,loser,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
5,Shotzzy,19,24,0.79,20,OpTic Texas,124,loser,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
6,Dashy,14,23,0.61,50,OpTic Texas,124,loser,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
7,Huke,24,25,0.96,46,OpTic Texas,124,loser,TUOTW2M3, Hotel,Hardpoint,8:40,Toronto Ultra,,,,,
0,Scrappy,7,8,0.88,,Toronto Ultra,6,winner,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,0,0,3,0,
1,Insight,6,8,0.75,,Toronto Ultra,6,winner,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,1,0,0,0,
2,Hicksy,6,7,0.86,,Toronto Ultra,6,winner,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,1,1,0,1,
3,CleanX,12,8,1.50,,Toronto Ultra,6,winner,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,6,2,0,0,
4,Ghosty,3,8,0.38,,OpTic Texas,5,loser,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,1,2,0,0,
5,Shotzzy,9,6,1.50,,OpTic Texas,5,loser,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,0,3,1,0,
6,Dashy,10,7,1.43,,OpTic Texas,5,loser,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,1,2,1,0,
7,Huke,9,10,0.90,,OpTic Texas,5,loser,TUOTW2M3, Fortress,SearchandDestroy,10:08,Toronto Ultra,1,1,0,1,
0,Scrappy,19,14,1.36,,Toronto Ultra,3,winner,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,6
1,Insight,14,11,1.27,,Toronto Ultra,3,winner,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,4
2,Hicksy,12,14,0.86,,Toronto Ultra,3,winner,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,6
3,CleanX,21,19,1.11,,Toronto Ultra,3,winner,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,7
4,Ghosty,14,14,1.00,,OpTic Texas,0,loser,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,3
5,Shotzzy,21,18,1.17,,OpTic Texas,0,loser,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,1
6,Dashy,5,16,0.31,,OpTic Texas,0,loser,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,3
7,Huke,18,18,1.00,,OpTic Texas,0,loser,TUOTW2M3, Hotel,Control,10:50,Toronto Ultra,,,,,1
0,Assault,24,28,0.86,19,Los Angeles Guerrillas,188,loser,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
1,Exceed,28,24,1.17,56,Los Angeles Guerrillas,188,loser,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
2,JoeDeceives,28,25,1.12,110,Los Angeles Guerrillas,188,loser,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
3,Arcitys,18,22,0.82,42,Los Angeles Guerrillas,188,loser,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
4,Vivid,26,31,0.84,44,Boston Breach,250,winner,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
5,Beans,29,23,1.26,64,Boston Breach,250,winner,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
6,Owakening,27,19,1.42,48,Boston Breach,250,winner,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
7,Nero,17,25,0.68,99,Boston Breach,250,winner,LAGBBW2M3, Hydro,Hardpoint,11:52,Los Angeles Guerrillas,,,,,
0,Assault,8,8,1.00,,Los Angeles Guerrillas,3,loser,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,0,2,0,0,
1,Exceed,4,6,0.67,,Los Angeles Guerrillas,3,loser,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,0,1,0,0,
2,JoeDeceives,7,5,1.40,,Los Angeles Guerrillas,3,loser,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,2,1,2,0,
3,Arcitys,4,7,0.56,,Los Angeles Guerrillas,3,loser,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,2,1,0,0,
4,Vivid,8,7,1.13,,Boston Breach,6,winner,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,1,1,0,0,
5,Beans,6,5,1.20,,Boston Breach,6,winner,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,3,1,0,0,
6,Owakening,4,6,0.67,,Boston Breach,6,winner,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,1,1,1,0,
7,Nero,8,5,1.60,,Boston Breach,6,winner,LAGBBW2M3, Hotel,SearchandDestroy,10:57,Los Angeles Guerrillas,0,1,3,0,
0,Assault,14,15,0.93,,Los Angeles Guerrillas,0,loser,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,0
1,Exceed,12,17,0.71,,Los Angeles Guerrillas,0,loser,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,0
2,JoeDeceives,12,12,1.00,,Los Angeles Guerrillas,0,loser,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,0
3,Arcitys,8,12,0.67,,Los Angeles Guerrillas,0,loser,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,0
4,Vivid,11,15,0.73,,Boston Breach,3,winner,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,4
5,Beans,15,10,1.50,,Boston Breach,3,winner,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,5
6,Owakening,11,11,1.00,,Boston Breach,3,winner,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,5
7,Nero,19,10,1.90,,Boston Breach,3,winner,LAGBBW2M3, El Asilo,Control,7:55,Los Angeles Guerrillas,,,,,8
0,Scrappy,23,25,0.92,94,Toronto Ultra,250,winner,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
1,Hicksy,17,24,0.71,38,Toronto Ultra,250,winner,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
2,Insight,21,19,1.11,90,Toronto Ultra,250,winner,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
3,CleanX,26,23,1.12,76,Toronto Ultra,250,winner,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
4,KiSMET,15,26,0.57,77,New York Subliners,235,loser,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
5,Priestahh,27,22,1.23,6,New York Subliners,235,loser,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
6,Skyz,23,18,1.28,157,New York Subliners,235,loser,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
7,HyDra,26,21,1.24,63,New York Subliners,235,loser,TUNYSW2M3, Hotel,Hardpoint,11:15,Toronto Ultra,,,,,
0,Scrappy,10,6,1.67,,Toronto Ultra,6,winner,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,1,0,0,0,
1,Hicksy,3,8,0.38,,Toronto Ultra,6,winner,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,2,2,1,0,
2,Insight,5,6,0.83,,Toronto Ultra,6,winner,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,0,2,0,0,
3,CleanX,10,6,1.67,,Toronto Ultra,6,winner,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,2,0,2,1,
4,KiSMET,8,7,1.13,,New York Subliners,3,loser,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,1,1,3,0,
5,Priestahh,6,8,0.75,,New York Subliners,3,loser,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,0,0,0,0,
6,Skyz,3,7,0.43,,New York Subliners,3,loser,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,2,2,0,0,
7,HyDra,9,6,1.50,,New York Subliners,3,loser,TUNYSW2M3, Embassy,SearchandDestroy,9:27,Toronto Ultra,1,2,0,0,
0,Scrappy,24,30,0.80,,Toronto Ultra,3,winner,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,6
1,Hicksy,28,36,0.78,,Toronto Ultra,3,winner,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,2
2,Insight,25,18,1.39,,Toronto Ultra,3,winner,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,5
3,CleanX,29,23,1.26,,Toronto Ultra,3,winner,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,5
4,KiSMET,27,31,0.87,,New York Subliners,2,loser,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,9
5,Priestahh,29,25,1.15,,New York Subliners,2,loser,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,7
6,Skyz,28,20,1.40,,New York Subliners,2,loser,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,4
7,HyDra,23,30,0.77,,New York Subliners,2,loser,TUNYSW2M3, El Asilo,Control,15:41,Toronto Ultra,,,,,5
0,Octane,11,22,0.50,71,Los Angeles Thieves,139,loser,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
1,Drazah,11,20,0.55,45,Los Angeles Thieves,139,loser,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
2,Kenny,25,18,1.39,27,Los Angeles Thieves,139,loser,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
3,Envoy,15,27,0.56,16,Los Angeles Thieves,139,loser,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
4,Sib,20,15,1.33,111,Seattle Surge,250,winner,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
5,Accuracy,17,14,1.21,97,Seattle Surge,250,winner,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
6,Mack,22,18,1.22,55,Seattle Surge,250,winner,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
7,Pred,28,15,1.87,35,Seattle Surge,250,winner,LATSSW2M3, Hotel,Hardpoint,8:34,Los Angeles Thieves,,,,,
0,Octane,4,7,0.56,,Los Angeles Thieves,6,winner,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,0,0,0,0,
1,Drazah,7,7,1.00,,Los Angeles Thieves,6,winner,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,1,3,0,0,
2,Kenny,10,6,1.67,,Los Angeles Thieves,6,winner,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,2,2,0,1,
3,Envoy,6,7,0.86,,Los Angeles Thieves,6,winner,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,1,1,3,0,
4,Sib,5,8,0.63,,Seattle Surge,4,loser,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,1,0,0,1,
5,Accuracy,4,7,0.56,,Seattle Surge,4,loser,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,0,1,0,0,
6,Mack,9,7,1.29,,Seattle Surge,4,loser,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,2,2,3,0,
7,Pred,9,5,1.80,,Seattle Surge,4,loser,LATSSW2M3, El Asilo,SearchandDestroy,10:48,Los Angeles Thieves,3,1,0,0,
0,Octane,27,20,1.35,,Los Angeles Thieves,3,winner,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,3
1,Drazah,14,20,0.70,,Los Angeles Thieves,3,winner,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,6
2,Kenny,27,21,1.29,,Los Angeles Thieves,3,winner,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,5
3,Envoy,26,22,1.18,,Los Angeles Thieves,3,winner,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,9
4,Sib,20,25,0.80,,Seattle Surge,2,loser,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,2
5,Accuracy,15,23,0.65,,Seattle Surge,2,loser,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,4
6,Mack,28,23,1.22,,Seattle Surge,2,loser,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,5
7,Pred,20,23,0.87,,Seattle Surge,2,loser,LATSSW2M3, El Asilo,Control,12:57,Los Angeles Thieves,,,,,3
0,Octane,22,19,1.15,63,Los Angeles Thieves,250,winner,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
1,Drazah,28,19,1.47,85,Los Angeles Thieves,250,winner,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
2,Kenny,17,23,0.74,106,Los Angeles Thieves,250,winner,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
3,Envoy,25,26,0.96,11,Los Angeles Thieves,250,winner,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
4,Sib,30,21,1.43,48,Seattle Surge,235,loser,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
5,Accuracy,14,23,0.61,93,Seattle Surge,235,loser,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
6,Mack,22,25,0.88,68,Seattle Surge,235,loser,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
7,Pred,21,23,0.91,40,Seattle Surge,235,loser,LATSSW2M3, Hydro,Hardpoint,11:25,Los Angeles Thieves,,,,,
0,Vivid,21,27,0.78,73,Boston Breach,250,winner,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
1,Beans,19,17,1.12,25,Boston Breach,250,winner,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
2,Owakening,22,19,1.15,92,Boston Breach,250,winner,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
3,Nero,20,20,1.00,77,Boston Breach,250,winner,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
4,Capsidal,25,19,1.32,99,Florida Mutineers,211,loser,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
5,Havok,16,17,0.94,14,Florida Mutineers,211,loser,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
6,Brack,21,23,0.91,34,Florida Mutineers,211,loser,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
7,FeLo,21,23,0.91,65,Florida Mutineers,211,loser,BBFMW2M3, Hydro,Hardpoint,10:55,Boston Breach,,,,,
0,Vivid,3,7,0.43,,Boston Breach,2,loser,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,0,3,0,1,
1,Beans,4,6,0.67,,Boston Breach,2,loser,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,1,1,3,0,
2,Owakening,5,6,0.83,,Boston Breach,2,loser,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,1,0,0,0,
3,Nero,5,7,0.71,,Boston Breach,2,loser,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,1,1,0,0,
4,Capsidal,9,5,1.80,,Florida Mutineers,6,winner,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,3,0,2,1,
5,Havok,5,4,1.25,,Florida Mutineers,6,winner,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,1,2,0,0,
6,Brack,8,3,2.67,,Florida Mutineers,6,winner,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,1,0,0,0,
