index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
7,FeLo,4,5,0.80,,Florida Mutineers,6,winner,BBFMW2M3, Fortress,SearchandDestroy,7:45,Boston Breach,0,1,0,1,
0,Vivid,20,26,0.77,,Boston Breach,1,loser,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,2
1,Beans,23,25,0.92,,Boston Breach,1,loser,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,2
2,Owakening,22,17,1.29,,Boston Breach,1,loser,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,1
3,Nero,23,25,0.92,,Boston Breach,1,loser,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,2
4,Capsidal,26,29,0.90,,Florida Mutineers,3,winner,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,1
5,Havok,26,18,1.44,,Florida Mutineers,3,winner,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,3
6,Brack,15,20,0.75,,Florida Mutineers,3,winner,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,1
7,FeLo,26,21,1.24,,Florida Mutineers,3,winner,BBFMW2M3, Fortress,Control,11:02,Boston Breach,,,,,2
0,Vivid,17,23,0.74,66,Boston Breach,185,loser,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
1,Beans,12,24,0.50,9,Boston Breach,185,loser,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
2,Owakening,18,15,1.20,31,Boston Breach,185,loser,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
3,Nero,20,18,1.11,113,Boston Breach,185,loser,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
4,Capsidal,17,18,0.94,51,Florida Mutineers,250,winner,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
5,Havok,18,14,1.29,68,Florida Mutineers,250,winner,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
6,Brack,23,18,1.28,76,Florida Mutineers,250,winner,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
7,FeLo,22,17,1.29,90,Florida Mutineers,250,winner,BBFMW2M3, Hotel,Hardpoint,9:14,Boston Breach,,,,,
0,Cellium,21,19,1.11,72,Atlanta FaZe,211,loser,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
1,Simp,19,25,0.76,72,Atlanta FaZe,211,loser,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
2,aBeZy,17,23,0.74,30,Atlanta FaZe,211,loser,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
3,SlasheR,21,20,1.05,67,Atlanta FaZe,211,loser,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
4,TJHaLy,20,18,1.11,136,Las Vegas Legion,250,winner,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
5,Temp,25,15,1.67,104,Las Vegas Legion,250,winner,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
6,2ReaL,20,22,0.91,25,Las Vegas Legion,250,winner,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
7,Clayster,22,23,0.96,62,Las Vegas Legion,250,winner,AFLVLW2M3, Hotel,Hardpoint,9:41,Atlanta FaZe,,,,,
0,Cellium,6,4,1.50,,Atlanta FaZe,6,winner,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,1,1,2,0,
1,Simp,9,5,1.80,,Atlanta FaZe,6,winner,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,0,0,0,0,
2,aBeZy,7,6,1.17,,Atlanta FaZe,6,winner,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,2,0,0,0,
3,SlasheR,7,4,1.75,,Atlanta FaZe,6,winner,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,3,1,0,0,
4,TJHaLy,1,8,0.13,,Las Vegas Legion,2,loser,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,0,3,0,0,
5,Temp,3,7,0.43,,Las Vegas Legion,2,loser,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,0,1,1,0,
6,2ReaL,6,7,0.86,,Las Vegas Legion,2,loser,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,1,2,0,1,
7,Clayster,9,7,1.29,,Las Vegas Legion,2,loser,AFLVLW2M3, Mercado,SearchandDestroy,8:31,Atlanta FaZe,1,0,0,0,
0,Cellium,19,6,3.17,,Atlanta FaZe,3,winner,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,0
1,Simp,16,14,1.13,,Atlanta FaZe,3,winner,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,2
2,aBeZy,15,11,1.36,,Atlanta FaZe,3,winner,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,5
3,SlasheR,18,13,1.38,,Atlanta FaZe,3,winner,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,3
4,TJHaLy,15,20,0.75,,Las Vegas Legion,0,loser,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,0
5,Temp,10,16,0.63,,Las Vegas Legion,0,loser,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,0
6,2ReaL,9,16,0.56,,Las Vegas Legion,0,loser,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,2
7,Clayster,10,16,0.63,,Las Vegas Legion,0,loser,AFLVLW2M3, El Asilo,Control,8:26,Atlanta FaZe,,,,,3
0,Cellium,25,11,2.27,17,Atlanta FaZe,250,winner,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
1,Simp,23,16,1.44,116,Atlanta FaZe,250,winner,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
2,aBeZy,15,18,0.83,99,Atlanta FaZe,250,winner,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
3,SlasheR,22,15,1.47,70,Atlanta FaZe,250,winner,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
4,TJHaLy,15,21,0.71,26,Las Vegas Legion,104,loser,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
5,Temp,17,21,0.81,30,Las Vegas Legion,104,loser,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
6,2ReaL,16,20,0.80,28,Las Vegas Legion,104,loser,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
7,Clayster,12,23,0.52,30,Las Vegas Legion,104,loser,AFLVLW2M3, Embassy,Hardpoint,9:01,Atlanta FaZe,,,,,
0,Bance,14,24,0.57,30,Minnesota RØKKR,111,loser,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
1,Afro,18,20,0.90,44,Minnesota RØKKR,111,loser,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
2,Attach,18,23,0.78,15,Minnesota RØKKR,111,loser,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
3,Cammy,15,21,0.71,36,Minnesota RØKKR,111,loser,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
4,Ghosty,16,14,1.13,136,OpTic Texas,250,winner,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
5,Shotzzy,27,15,1.80,35,OpTic Texas,250,winner,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
6,Dashy,20,18,1.11,77,OpTic Texas,250,winner,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
7,Huke,25,18,1.39,40,OpTic Texas,250,winner,MROTW2M3, Embassy,Hardpoint,9:14,Minnesota RØKKR,,,,,
0,Bance,2,7,0.28,,Minnesota RØKKR,1,loser,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,0,2,0,0,
1,Afro,6,7,0.86,,Minnesota RØKKR,1,loser,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,2,0,2,0,
2,Attach,0,6,0.00,,Minnesota RØKKR,1,loser,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,0,0,0,0,
3,Cammy,3,6,0.50,,Minnesota RØKKR,1,loser,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,0,3,0,0,
4,Ghosty,6,2,3.00,,OpTic Texas,6,winner,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,2,0,0,0,
5,Shotzzy,6,3,2.00,,OpTic Texas,6,winner,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,1,2,0,2,
6,Dashy,8,3,2.67,,OpTic Texas,6,winner,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,2,0,0,0,
7,Huke,6,3,2.00,,OpTic Texas,6,winner,MROTW2M3, El Asilo,SearchandDestroy,7:57,Minnesota RØKKR,0,0,2,0,
0,Bance,13,25,0.52,,Minnesota RØKKR,2,loser,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,4
1,Afro,24,25,0.96,,Minnesota RØKKR,2,loser,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,0
2,Attach,28,20,1.40,,Minnesota RØKKR,2,loser,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,0
3,Cammy,24,27,0.89,,Minnesota RØKKR,2,loser,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,2
4,Ghosty,22,22,1.00,,OpTic Texas,3,winner,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,5
5,Shotzzy,25,24,1.04,,OpTic Texas,3,winner,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,1
6,Dashy,21,17,1.24,,OpTic Texas,3,winner,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,3
7,Huke,29,26,1.12,,OpTic Texas,3,winner,MROTW2M3, Fortress,Control,11:43,Minnesota RØKKR,,,,,2
0,Capsidal,31,20,1.55,57,Florida Mutineers,250,winner,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
1,Havok,23,11,2.09,116,Florida Mutineers,250,winner,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
2,Brack,21,14,1.50,93,Florida Mutineers,250,winner,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
3,FeLo,14,20,0.70,58,Florida Mutineers,250,winner,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
4,Sib,24,23,1.04,50,Seattle Surge,188,loser,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
5,Accuracy,8,21,0.38,118,Seattle Surge,188,loser,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
6,Mack,13,24,0.54,47,Seattle Surge,188,loser,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
7,Pred,20,21,0.95,21,Seattle Surge,188,loser,FMSSW2M3, Hotel,Hardpoint,9:24,Florida Mutineers,,,,,
0,Capsidal,4,6,0.67,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,0,0,0,0,
1,Havok,4,6,0.67,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,1,4,0,0,
2,Brack,5,6,0.83,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,1,0,0,0,
3,FeLo,7,5,1.40,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,0,2,1,0,
4,Sib,4,5,0.80,,Seattle Surge,6,winner,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,0,2,0,1,
5,Accuracy,2,5,0.40,,Seattle Surge,6,winner,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,0,0,0,0,
6,Mack,5,5,1.00,,Seattle Surge,6,winner,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,1,0,3,0,
7,Pred,11,5,2.20,,Seattle Surge,6,winner,FMSSW2M3, Hotel,SearchandDestroy,8:27,Florida Mutineers,5,0,0,0,
0,Capsidal,20,29,0.69,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,0
1,Havok,19,26,0.73,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,4
2,Brack,19,23,0.83,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,9
3,FeLo,25,26,0.96,,Florida Mutineers,2,loser,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,4
4,Sib,24,20,1.20,,Seattle Surge,3,winner,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,6
5,Accuracy,24,16,1.50,,Seattle Surge,3,winner,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,5
6,Mack,28,18,1.56,,Seattle Surge,3,winner,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,4
7,Pred,28,29,0.97,,Seattle Surge,3,winner,FMSSW2M3, Hotel,Control,13:36,Florida Mutineers,,,,,4
0,Capsidal,18,26,0.69,17,Florida Mutineers,148,loser,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
1,Havok,13,21,0.62,39,Florida Mutineers,148,loser,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
2,Brack,15,18,0.83,46,Florida Mutineers,148,loser,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
3,FeLo,21,21,1.00,51,Florida Mutineers,148,loser,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
4,Sib,20,15,1.33,104,Seattle Surge,250,winner,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
5,Accuracy,18,17,1.06,114,Seattle Surge,250,winner,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
6,Mack,20,16,1.25,50,Seattle Surge,250,winner,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
7,Pred,28,19,1.47,28,Seattle Surge,250,winner,FMSSW2M3, Embassy,Hardpoint,9:19,Florida Mutineers,,,,,
0,Assault,13,22,0.59,27,Los Angeles Guerrillas,172,loser,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
1,Exceed,18,23,0.78,108,Los Angeles Guerrillas,172,loser,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
2,JoeDeceives,28,21,1.33,23,Los Angeles Guerrillas,172,loser,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
3,Arcitys,20,23,0.87,17,Los Angeles Guerrillas,172,loser,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
4,PaulEhx,23,23,1.00,58,London Royal Ravens,250,winner,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
5,Nastie,19,15,1.27,127,London Royal Ravens,250,winner,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
6,Asim,18,21,0.86,55,London Royal Ravens,250,winner,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
7,Skrapz,29,20,1.45,39,London Royal Ravens,250,winner,LAGLRRW2M3, Fortress,Hardpoint,9:33,Los Angeles Guerrillas,,,,,
0,Assault,9,5,1.80,,Los Angeles Guerrillas,6,winner,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,0,1,1,0,
1,Exceed,10,6,1.67,,Los Angeles Guerrillas,6,winner,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,1,2,2,0,
2,JoeDeceives,7,8,0.88,,Los Angeles Guerrillas,6,winner,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,3,1,1,0,
3,Arcitys,5,6,0.83,,Los Angeles Guerrillas,6,winner,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,0,2,0,2,
4,PaulEhx,7,7,1.00,,London Royal Ravens,4,loser,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,2,1,0,0,
5,Nastie,5,8,0.63,,London Royal Ravens,4,loser,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,3,0,0,0,
6,Asim,4,9,0.44,,London Royal Ravens,4,loser,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,0,3,0,0,
7,Skrapz,9,7,1.29,,London Royal Ravens,4,loser,LAGLRRW2M3, Mercado,SearchandDestroy,11:53,Los Angeles Guerrillas,1,0,2,1,
0,Assault,33,22,1.50,,Los Angeles Guerrillas,3,winner,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,6
1,Exceed,34,25,1.36,,Los Angeles Guerrillas,3,winner,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,3
2,JoeDeceives,28,24,1.17,,Los Angeles Guerrillas,3,winner,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,3
3,Arcitys,20,28,0.71,,Los Angeles Guerrillas,3,winner,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,2
4,PaulEhx,28,27,1.04,,London Royal Ravens,2,loser,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,9
5,Nastie,24,28,0.86,,London Royal Ravens,2,loser,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,9
6,Asim,22,36,0.61,,London Royal Ravens,2,loser,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,7
7,Skrapz,25,24,1.04,,London Royal Ravens,2,loser,LAGLRRW2M3, Hotel,Control,15:41,Los Angeles Guerrillas,,,,,5
0,Assault,23,18,1.28,97,Los Angeles Guerrillas,216,loser,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
1,Exceed,19,25,0.76,29,Los Angeles Guerrillas,216,loser,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
2,JoeDeceives,19,21,0.90,82,Los Angeles Guerrillas,216,loser,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
3,Arcitys,26,17,1.53,9,Los Angeles Guerrillas,216,loser,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
4,PaulEhx,22,20,1.10,128,London Royal Ravens,250,winner,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
5,Nastie,17,21,0.81,41,London Royal Ravens,250,winner,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
6,Asim,17,28,0.61,39,London Royal Ravens,250,winner,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
7,Skrapz,25,18,1.39,75,London Royal Ravens,250,winner,LAGLRRW2M3, Mercado,Hardpoint,11:01,Los Angeles Guerrillas,,,,,
0,Assault,8,6,1.33,,Los Angeles Guerrillas,5,loser,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,2,2,0,0,
1,Exceed,9,8,1.12,,Los Angeles Guerrillas,5,loser,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,4,1,0,1,
2,JoeDeceives,8,6,1.33,,Los Angeles Guerrillas,5,loser,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,0,0,4,0,
3,Arcitys,7,8,0.88,,Los Angeles Guerrillas,5,loser,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,2,0,0,0,
4,PaulEhx,10,8,1.25,,London Royal Ravens,6,winner,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,1,2,0,1,
5,Nastie,7,6,1.17,,London Royal Ravens,6,winner,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,1,1,0,1,
6,Asim,4,9,0.44,,London Royal Ravens,6,winner,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,0,4,1,0,
7,Skrapz,7,9,0.78,,London Royal Ravens,6,winner,LAGLRRW2M3, El Asilo,SearchandDestroy,13:52,Los Angeles Guerrillas,1,1,0,0,
